Date,SX5E,VSTOXX,FR_10Y,IT_10Y,ES_10Y,AAA_10Y,spread_FR,spread_IT,spread_ES,Refi,ret_sx5e,delta_vstoxx,delta_refi,delta_spread_FR,delta_spread_IT,delta_spread_ES
2020-12-29,3581.3701171875,22.38,-0.345,0.522,0.05,-0.5599709461497477,21.497094614974777,108.19709461497476,60.99709461497478,0.0,0.0016656111915292083,0.6699999999999982,0.0,0.37837648283631253,3.378376482836302,1.1783764828363203
2020-12-30,3571.590087890625,23.37,-0.336,0.525,0.056,-0.5700079921508663,23.400799215086625,109.50079921508662,62.60079921508663,0.0,-0.002734542094695741,0.990000000000002,0.0,1.9037046001118476,1.3037046001118568,1.603704600111854
2021-01-04,3564.389892578125,24.84,-0.366,0.52,0.026,-0.5720845536627377,20.60845536627377,109.20845536627375,59.80845536627377,0.0,-0.002017998305954756,1.4699999999999989,0.0,-2.7923438488128554,-0.29234384881286246,-2.7923438488128625
2021-01-05,3547.85009765625,25.2,-0.333,0.532,0.042,-0.5750587859195333,24.20587859195333,110.70587859195334,61.705878591953336,0.0,-0.0046510873539580945,0.35999999999999943,0.0,3.5974232256795595,1.497423225679583,1.8974232256795673
2021-01-06,3611.080078125,21.44,-0.319,0.541,0.052,-0.5401835256757694,22.11835256757694,108.11835256757692,59.21835256757695,0.0,0.017665104472798187,-3.759999999999998,0.0,-2.0875260243763876,-2.587526024376416,-2.487526024376386
2021-01-07,3622.419921875,21.02,-0.315,0.531,0.049,-0.5427611275747775,22.776112757477744,107.37611275747776,59.17611275747775,0.0,0.0031353709932236714,-0.4200000000000017,0.0,0.6577601899008023,-0.7422398100991643,-0.04223981009919697
2021-01-08,3645.050048828125,20.53,-0.317,0.498,0.043,-0.5446041356699363,22.760413566993627,104.26041356699362,58.76041356699363,0.0,0.006227806977629031,-0.48999999999999844,0.0,-0.015699190484117054,-3.1156991904841362,-0.4156991904841263
2021-01-11,3620.6201171875,21.98,-0.287,0.54,0.066,-0.5154055823530368,22.84055823530368,105.54055823530368,58.140558235303686,0.0,-0.006724781925948252,1.4499999999999993,0.0,0.08014466831005151,1.280144668310058,-0.6198553316899407
2021-01-12,3612.1298828125,21.95,-0.257,0.64,0.117,-0.4912255062157467,23.42255062157467,113.12255062157467,60.82255062157466,0.0,-0.0023477206525043272,-0.030000000000001137,0.0,0.5819923862709899,7.581992386270997,2.681992386270977
2021-01-13,3616.510009765625,21.09,-0.311,0.557,0.066,-0.5260978206321765,21.50978206321765,108.30978206321764,59.20978206321765,0.0,0.001211881503101873,-0.8599999999999994,0.0,-1.912768558357019,-4.812768558357035,-1.6127685583570113
2021-01-14,3641.3701171875,19.69,-0.328,0.609,0.063,-0.5633570715649387,23.535707156493874,117.23570715649387,62.63570715649387,0.0,0.006850541538443722,-1.3999999999999986,0.0,2.025925093276225,8.925925093276234,3.42592509327622
2021-01-15,3599.550048828125,22.43,-0.317,0.583,0.06,-0.5439206382358588,22.69206382358588,112.69206382358588,60.392063823585886,0.0,-0.011551165432514809,2.7399999999999984,0.0,-0.8436433329079946,-4.54364333290799,-2.243643332907986
2021-01-18,3602.669921875,21.95,-0.305,0.604,0.079,-0.5311800653228023,22.618006532280223,113.51800653228024,61.01800653228023,0.0,0.0008663643306397995,-0.4800000000000004,0.0,-0.07405729130565675,0.825942708694356,0.6259427086943461
2021-01-19,3595.419921875,21.75,-0.304,0.56,0.071,-0.5188665579280682,21.486655792806825,107.88665579280683,58.98665579280682,0.0,-0.0020144239955396264,-0.1999999999999993,0.0,-1.1313507394733975,-5.631350739473405,-2.0313507394734103
